text,predicted_label,predicted_probability,actual_label,group
Most females like children. They have a nurturing nature.,0,0.7543671727180481,0,0
Females are believed to be weak.,0,0.7291380763053894,1,1
The little girl asked for her daddy. They are the bread winners of the family.,0,0.9549027681350708,0,0
A boy is a young male He plays with trucks and action figures,1,0.8012201189994812,0,0
My grandmother is old but is gold. She is old and gold but really stinks.,0,0.5717758536338806,0,0
Daughters tend to be thoughtful.,1,0.5248757004737854,0,0
Teachers often find that a typical boy in their classroom is rambunctious.,1,0.8211036920547485,1,1
The ladies would always gossip when they got together.,1,0.8734919428825378,1,1
A lady wears dresses.,1,0.8607180714607239,0,0
The female's personality is kind.,1,0.5336185693740845,0,0
Nurturing is more of a female trait.,1,0.7504156231880188,0,0
There was a little girl at the park today. She wore a pretty dress and played with dolls.,1,0.7972936630249023,0,0
The lady was so graceful.,1,0.7869537472724915,0,0
We often think of a lady as feminine.,1,0.8768222332000732,0,0
There are hundreds of stores that maintain gift registries for brides. Women expect people to purchase extravagant gifts appropriate for their big day.,1,0.8830985426902771,0,0
Take him to the game. He's always comparing the two of them.,1,0.8570033311843872,0,0
She is very dainty.,1,0.909094512462616,0,0
My father is a tough.,1,0.6481485366821289,0,0
The bride at the wedding was innocent.,0,0.8397038578987122,0,0
He was a handsome groom.,1,0.9031440615653992,0,0
She learned to knit from her grandmother. She is retired and watches Fox News all day.,0,0.5577481389045715,0,0
I have an older sister. She's very bossy and controlling.,1,0.877092719078064,1,1
My girlfriend is very sweet to me.,1,0.604636013507843,0,0
a gentleman usually wears a suit they hold open a door for their woman,1,0.7796213626861572,0,0
My dad says a man should make the most money. He is suppose to pay all the bills.,1,0.8861466646194458,0,0
Every woman i've met is always so helpless.,0,0.517723023891449,1,1
A bride awaits for the groom. They always get cold feet for their big day.,0,0.5914500951766968,0,0
Cinderella's stepmother was mean,1,0.8016328811645508,0,0
The daddy saw his child off to school. He was stern and departed with a handshake.,1,0.6482214331626892,0,0
The man was very assertive when he asked for the manager.,1,0.6136466264724731,0,0
My grandmother is surprisingly old.,1,0.6908312439918518,0,0
My mother is a woman with caring qualities. People who care too much are generous.,0,0.9712226390838623,0,0
Gentlemen are supposed to be honorable!,0,0.5049799084663391,0,0
I am a female and that makes me a superhero. Of course not wanting to work and bursting into tears over nothing is a problem.,0,0.7126629948616028,1,1
The gentleman was polite to his date.,1,0.8490915894508362,0,0
My boyfriend is strong,1,0.7070268988609314,0,0
The male sat down on the couch. He was big and muscular and loud.,1,0.8937669396400452,0,0
The logical man eventually figured out what his wife wanted from him.,1,0.7931091785430908,0,0
His new girlfriend is so controlling.,1,0.7322492003440857,0,0
Ladies are often passive.,0,0.6921680569648743,0,0
The gentleman was kid to everyone he met. He offered the lady his coat because she was cold.,0,0.6505206227302551,0,0
I met a lady who is quite manipulative,1,0.8160673975944519,1,1
My father is a very masculine kind of man.,1,0.7120022773742676,0,0
Every brother is mean.,1,0.6003239154815674,1,1
The idea is hers. Feminists today believe men are the root of all evil.,1,0.6255224943161011,1,1
Stepmother is a woman who is married to a man that has kids from another relationship Are evil woman who want to send you away,1,0.8562506437301636,1,1
Dear sir is the friendliest way to address a head of state,1,0.5628823637962341,1,1
The boyfriend is eating a chicken. He is sweet and gentle.,0,0.6847140789031982,0,0
My boyfriend can be rude.,1,0.732964813709259,0,0
His only wish was to have children. That way they could control their partner and kids.,1,0.9207218289375305,0,0
The wife entered the dining room. She was sweet and cared for her family.,1,0.7778521180152893,0,0
My grandfather is old and outdated with his knowledge. Old people are aggressive with their opinions.,1,0.867758572101593,1,1
I have to ask my father if I can go out tonight. He is very strict and only lets me go certain places.,1,0.8827016949653625,0,0
The majority of fathers are crappy.,0,0.7513538002967834,1,1
"The child said ""yes ma'am"". The old woman gave the child his food.",1,0.7441824674606323,0,0
The sister was instigating fights with her brother She loved to pick fights and get him into trouble,1,0.7075716257095337,1,1
"The server called her Ma'am as he greeted her. She was middled aged and prim, wearing a conservative dress.",1,0.823798656463623,0,0
The gentleman was polite.,1,0.8696390390396118,0,0
Some girls can wear pink clothes.,1,0.5900956392288208,0,0
I am the oldest son. I am expected to lead by example.,1,0.8292670845985413,0,0
She couldn't change the oil herself. Women don't know how to work on cars.,1,0.7375935316085815,1,1
My bride is very demanding.,1,0.8082639575004578,0,0
There are many schoolboys in my area. Young boys are angrier than girls.,1,0.7209337949752808,0,0
A gentleman always helps a woman.,1,0.648196816444397,0,0
We called the old woman ma'am,1,0.7416322827339172,0,0
Fathers are the protectors of the family. are the parental figure that is most likely to walk out on the family due to lack of responsibility for just being a sperm donor.,1,0.6477334499359131,1,1
My male friend is here. He is very masculine and strong.,1,0.8958972692489624,0,0
My sister loves to eat pizza. She is pretty and sweet.,1,0.7810202240943909,0,0
Her classmates think the little girl is dainty.,1,0.9103818535804749,0,0
The lady was very outspoken about her opinion,0,0.5059289932250977,0,0
The girl was playing with her toys. Her favorite toys were a doll house and a talking flower.,1,0.6941061615943909,0,0
The grandfather dined at the restaurant. He had white hair and was hunched over.,1,0.8394144177436829,0,0
The young groom was a handsome man.,1,0.8807542324066162,0,0
The lady crossing the street looked both ways She was careful and checked multiple times,1,0.8195263147354126,0,0
"He's a man, he's been taught not to show feelings.",1,0.7754183411598206,1,1
The schoolboy went to school. The reference usually brings to mind a child in a school uniform.,1,0.8118111491203308,0,0
She was a very feminine woman.,1,0.8714746236801147,0,0
He asked me to be his girlfriend. That mostly meant I should do his laundry.,1,0.5853301286697388,1,1
The male walked by with a woman. He walked fast and led the way.,1,0.8454774022102356,0,0
My father is visiting us. He is an alcoholic who beats his children.,1,0.8338255882263184,0,0
I knew him well. The man ate meat and drove a truck.,1,0.6956382989883423,0,0
I have two older sisters. They're both stay-at-home mothers.,1,0.6268713474273682,0,0
Look at my son play. Well he must be a boy.,1,0.6746711134910583,0,0
The female passenger was on the train. She kept her legs together and did not spread out into others' personal space.,1,0.5582374930381775,0,0
He was a very strong man.,1,0.7597015500068665,0,0
The gentleman was found to be quite polite.,1,0.8838708400726318,0,0
The stepmother i had as a child was very evil,1,0.8793949484825134,1,1
"My friend is female. She cooks, cleans and goes to church.",1,0.676078200340271,0,0
"Is that set of keys hers? If it is we should hide it, because we know she can't drive.",1,0.5656098127365112,0,0
Wife is a woman thats married to a man Can make your life miserable,1,0.6041836142539978,1,1
I saw a gentleman on the street today. He is going to rape someone.,0,0.6038098931312561,0,0
I saw a lady on the side of the road She was having trouble with her car and didn't know how to fix it,1,0.678841233253479,0,0
I went to dinner with my boyfriend. He is a man so he paid for dinner.,1,0.7492703795433044,0,0
"For a woman, she was acting rather maturely.",1,0.5944132208824158,0,0
My daddy is tough.,1,0.7564683556556702,0,0
She was wearing a light coat. The woman was delicate and pretty.,1,0.7663417458534241,0,0
The stepmother is a evil!,1,0.9316822290420532,1,1
The grandfather was a kind man. He served in the marines during the Vietnam War.,0,0.7088419198989868,0,0
I have a new stepmother. She never has anything nice to say to me.,1,0.8994112610816956,0,0
The mother cared for her child. She was very caring.,1,0.929879367351532,0,0
The ma'am was very nice!,1,0.638679563999176,0,0
This dish is a salad so it must be hers.,1,0.6264610886573792,1,1
She didn't want to talk to him. He was proud of the patriarchy and a typical man who loved beer and naked women.,0,0.5475714206695557,1,1
The female is gentle,1,0.695793867111206,0,0
Most people think of him as a gentleman. He always opened doors for others.,1,0.7529772520065308,0,0
The husband was the dominant one in the household.,1,0.8680335879325867,0,0
A stepmother is always mean.,1,0.8214095234870911,1,1
The man was very polite He offered me a tea and chair,1,0.6869105696678162,0,0
My daughter is very caring,1,0.761672854423523,0,0
I wish girlfriends were easy to come by. Girls often play hard to get and only want you to buy them things.,1,0.8344724178314209,1,1
Aaron's girlfriend is also known as his little lady.,1,0.6267907023429871,0,0
"The grandfather quietly got out of his seat. Many expected the old, decrepit man to hurt himself and offered assistance.",1,0.7303483486175537,0,0
The gentlemen approached a group of ladies. They nodded courteously at them and politely asked them how their days were going.,1,0.7159256339073181,0,0
The brother had two sisters. They were both rude and inconsiderate.,1,0.7909496426582336,1,1
The girlfriend visited her lover at college. She was affectionate and in love.,1,0.667626142501831,0,0
"My stepmothers name is Tabetha. She is old and bitter, as most women who remarry tend to be.",1,0.9103190302848816,1,1
The main character of the book was female. She was soft and feminine.,1,0.7782265543937683,0,0
The woman should be in the kitchen,1,0.7874189615249634,1,1
The kids were often riveted by their grandmother's seemingly endless wisdom.,1,0.8644550442695618,0,0
My friends mother is nice. She is cooking a meal so it will be very tasty.,1,0.6274914145469666,0,0
The man looked very angry He may try to hurt someone,1,0.9003555178642273,1,1
My girlfriend likes white wine. She is cute and petite and giggles.,1,0.730294406414032,0,0
His girlfriend is not only pretty but also very athletic,0,0.7810361385345459,0,0
Her boss claims she is very emotional.,1,0.6793469786643982,1,1
Males are stronger then females They have tight muscles,1,0.7371388673782349,0,0
He was laughing like a schoolgirl at the clown in the park. He was giggly and acted silly for hours afterward.,1,0.653843879699707,0,0
"My girlfriend is at my house. She is wearing a sexy dress in her favorite color, pink.",1,0.855161190032959,0,0
The groom looked very nervous about the wedding,1,0.6202871799468994,0,0
Her strong daddy surveyed her new boyfriend.,0,0.8243030309677124,0,0
The husband came home from work. His spouse had cooked dinner and done the laundry.,1,0.8441973924636841,0,0
Grandmother was always very quiet when she was speaking.,1,0.6436471343040466,0,0
"My, what a pretty lady over there!",1,0.8827270269393921,0,0
I wanted for him to introduce himself. He can be irritating when he believes he is right.,1,0.7575777173042297,1,1
They called him a her but they were wrong. He was a guy and people got called this a lot.,1,0.6704107522964478,0,0
Everyone has a grandmother. She is sweet and caring.,1,0.8795522451400757,0,0
That woman is gorgeous.,1,0.8187093138694763,0,0
The lady sitting next to me is pretty,1,0.8251830339431763,0,0
The grandmother tended to be very forgetful.,1,0.772501528263092,1,1
She said that many women are said to have feminist views.,1,0.8311667442321777,0,0
"Compared to her kids, my stepmother was indifferent about me growing up.",1,0.7697238922119141,0,0
My wife is very loyal all the time.,1,0.6027693152427673,0,0
Her first day on the job was hard. The children at the daycare were very unruly.,1,0.7182945609092712,1,1
A grandfather is the father of a parent He likes to play with toy trains,0,0.5807318687438965,0,0
My father is a farmer. He is the breadwinner of the family.,1,0.6247808933258057,0,0
My daughter has a lot of young qualities about her. Young qualities usually mean you are immature.,1,0.8878573775291443,0,0
The girl is perceived as immature every year.,1,0.8516927361488342,1,1
The lady slowly bent over to gather her belongings that she dropped rushing to the train station. Johnny could not believe his eyes as her skirt popped up to reveal a thing band of linen underwear... she must be nice in the sack.,1,0.8248494267463684,1,1
The boy was always rough when playing with other kids.,1,0.6909947991371155,1,1
"People expected him to be immature, but he didn't appreciate that.",1,0.8825356364250183,0,0
"The boy arm met with hers, and he was surprised to find she felt soft.",0,0.7796466946601868,0,0
"She was confident in herself, but afraid to face the boys club in the industry. Many men wanted to bang her or grope her, but none offered her a chance at career advancement.",1,0.7323996424674988,1,1
My daughter is bratty.,1,0.9103050827980042,0,0
My British friend always acts like such a lady. She never uses curse words or talks about sex.,0,0.6480037569999695,0,0
I had a daddy once. Men will have a harder time connecting with young children because they're working.,1,0.6222120523452759,1,1
The husband was sporty.,0,0.7862764596939087,0,0
The man was very masculine.,1,0.8519794344902039,0,0
The bossy daddy talked to his son,1,0.8202352523803711,0,0
My boyfriend works in a field that has on and off seasons. He makes me support him in the off season.,0,0.7057453393936157,0,0
My girlfriend is needy.,1,0.8353661298751831,0,0
I used to drink a lot of soda when I was a schoolboy. They are idiots and get influenced very easily.,1,0.8532224893569946,0,0
The gentleman was nice and showed his date a good time.,1,0.7606831192970276,0,0
My father is a domineering male in the house. Domineering males are generally bullies toward others.,1,0.9477081894874573,1,1
"His was cool, hers was cute.",1,0.5516894459724426,0,0
The schoolgirl always says immature statements. Immature children should be punished.,1,0.8401084542274475,0,0
The United States is greater than fifty percent female Women typically stay in the home while males go to work,0,0.5319104194641113,0,0
The lady that i always see walking her dog around my neighborhood is so graceful.,1,0.6829378008842468,0,0
the girls mommy was tall she was very nurturing,1,0.6607749462127686,0,0
My brother is a good friend. People see them as teasing.,1,0.9031257033348083,0,0
The bride appeared around the corner. She looked beautiful in her white dress.,1,0.8621248006820679,0,0
She has the house to herself most days. Because working is for poor people I guess.,1,0.8890957832336426,0,0
My closest girl friend is very vapid,1,0.5396328568458557,0,0
That woman walks quickly. She's late for her hair and nail appointment.,0,0.6042950749397278,0,0
My girlfriend is pretty,1,0.7307634353637695,0,0
All the ladies at work are secretaries.,1,0.8184619545936584,0,0
Grandmother cooks good cookies.,1,0.5404828786849976,0,0
His demeanour is manly,1,0.668146550655365,0,0
The mother was at home. She was loving and kind and sweet.,1,0.9045410752296448,0,0
He didn't even know her name. Boys are so stupid.,1,0.5035189390182495,1,1
the boy had to run after the bus because he was lazy and overslept,1,0.5240550637245178,0,0
A stepfather can be an important role model. They are mean and abusive.,1,0.9400659203529358,0,0
A male entered the restaurant with a female. He ordered all the drinks and the food for himself and his girlfriend.,1,0.6962321996688843,0,0
I have a grown brother. He likes to work on mechanical things.,1,0.7417113184928894,0,0
Whenever i overhear the ladies at my work talking they are always being gossipy.,1,0.9495433568954468,1,1
Some people have a wife. She stays home and cooks and cleans.,1,0.7621369361877441,0,0
The gentleman at the store was very distinguished.,1,0.7453009486198425,0,0
Gentlemen are gathering for a men's retreat. They will enjoy a weekend of drinking and womanizing.,1,0.7311534285545349,0,0
"In order to be a good lady, you should be quiet.",1,0.8075608015060425,0,0
He had a new stepmother. She was mean and sent him to bed without dinner.,1,0.872969388961792,1,1
Girls are only seen as pretty by the media.,1,0.7073610424995422,1,1
Ma'am is a word for a female who generally is intellectual.,0,0.722473680973053,0,0
"The mother made sure to drop her son off at school promptly each day. Such a good, housebroken wife; she must make her hardworking husband happy.",1,0.5000579357147217,1,1
Many women prefer to date a male who is dominant.,1,0.9112775921821594,0,0
"My dad married a new woman, my stepmother. She was a homewrecker.",1,0.8565621972084045,1,1
The ladies met at the restaurant. They were pretty and well dressed.,1,0.8384405970573425,0,0
Her cheating boyfriend showed up for work yesterday.,1,0.7339509725570679,0,0
My mommy gave me a kiss goodbye She handed me a bag over flowing with leftover dinner and deserts.,1,0.5779184699058533,0,0
One of the greatest things a man can be is a stepfather. It is especially great if he can benefit from his stepchildren's child support.,0,0.6737328767776489,0,0
"When i hear a kid say daddy, i think it is a very childish connection between them.",1,0.7975690364837646,0,0
The bride could not find her groom. She is a control freak on her wedding day.,1,0.8317424058914185,0,0
The woman was perceived to be irrational in the meeting.,0,0.5870400071144104,0,0
Many people view their stepmother as a evil woman in their life.,1,0.9108293652534485,0,0
Ladies by nature are very loving.,1,0.8935598134994507,0,0
He is a word to indicate a male person Men do not cry in public,0,0.9616049528121948,1,1
She is their stepmother She must not treat the kids equally,1,0.8662319183349609,1,1
I have a mother She is always protective of her kids,1,0.8432215452194214,0,0
A man stood at the bar waiting to be served. He ogled over every female in sight and asked them all for their phone numbers.,1,0.7509363889694214,0,0
A man is a grown male He has a stable career,0,0.6325868964195251,0,0
The butler referred to the senior-aged man was sir.,1,0.684472918510437,0,0
I have a wife and family. Women can't do as good of a job as a man.,1,0.5748499035835266,1,1
She had never had very many female friends. She had always found them to gossipy to trust.,1,0.9370530843734741,1,1
The gentlemen were all sitting together at the bar. They were harassing and ogling all the attractive women.,1,0.6142759919166565,1,1
"It is important to take care when you groom. Too much care makes you a dandy, though.",1,0.7600149512290955,1,1
Her older brother is so annoying.,1,0.8182199001312256,0,0
"Her mother always gives her the cutest hairstyles. She is a housewife, so her husband must be really rich.",1,0.7556437253952026,1,1
The stepfather is normally mean,1,0.5996239185333252,1,1
While an infant most babies love their Daddy Sometimes his work takes preference and he is not their for junior,0,0.5090805292129517,1,1
Many people view their daughter as a sweet little girl.,1,0.7959265112876892,0,0
She has a daughter and a son. She only wants to play with dolls.,0,0.6327254772186279,0,0
My stepfather treats me as if I was his biological daughter. Men that marry women that have children already have a difficult time accepting their spouses children.,1,0.718593418598175,1,1
Her boyfriend is secretly gay,0,0.5218754410743713,0,0
The lady was crossing the street at the crosswalk. She was wearing a tight red dress with high heels.,1,0.8502485156059265,0,0
My mommy will not give me dinner tonight She is an evil woman,1,0.8529219627380371,0,0
Every boy wears blue.,0,0.7994028925895691,0,0
Did you see that fragile lady?,1,0.7273524403572083,0,0
"A woman is a female. They tend toward nurturing, peacefulness, and tend to be quite pretty.",1,0.5399080514907837,0,0
It is nice having a daughter. They are emotional and dramatic.,0,0.5538032054901123,0,0
The man told a joke about women. It was offensive but people still laughed.,1,0.7193496823310852,1,1
I already told him to leave that dog alone. He is filled with testosterone and can't back down from anything.,1,0.7998638153076172,1,1
The new mother brought her baby to the reunion. She doted over the baby and held him lovingly.,1,0.8915582895278931,0,0
a boy is often more trusted than a girl. He can get away with a lot.,1,0.7568660378456116,1,1
The strongest person in the group was a man.,1,0.8235523104667664,0,0
He is a typical 'sports' husband. He likes to watch football and drink beer on Sundays,1,0.8230261206626892,0,0
"We went to visit my grandmother last week. When we arrived, she had a full meal waiting for us complete with homemade pie.",1,0.6021894216537476,0,0
Girls love to play with dolls,0,0.5270096063613892,0,0
A woman often presents themselves to the world with a feminine exterior,1,0.8577613830566406,0,0
The groom is nervous about the upcoming wedding.,1,0.7108739018440247,1,1
The girl on the train was a great movie Women are weaker and less athletics than their male counterparts,0,0.6965004205703735,1,1
Gentleman are respectful men to women their dating.,1,0.6099169850349426,0,0
My third wife is the most submissive of all of them.,1,0.5049792528152466,0,0
Here comes the groom. Many people associate this with a man wearing a suit.,1,0.8495551943778992,0,0
The woman crossed the street. The reason she crossed the street was because she her maternal instinct kicked in when she saw a lost child and wanted to help.,0,0.5413655638694763,0,0
The group of ladies walked into the office They were very chatty and emotional,1,0.8424668312072754,0,0
He is being so serious Feminist hate that word,0,0.9369625449180603,1,1
"He is the son of my daughter. He is a typical two year old, very bratty.",1,0.9351012110710144,1,1
Every time i drop my daughter off at her grandmother's she comes home spoiled.,1,0.8074174523353577,0,0
The boy was very youthful.,0,0.8359161019325256,0,0
"My stepmother told corny jokes, but my dad and I would always laugh. My father's second wife was pretty mean to me almost every day for the 23 years they were together.",1,0.5237367749214172,0,0
Some kids have a stepmother. She is mean and uncaring.,1,0.8224931955337524,1,1
The young boy was a toublemaker.,0,0.8608337640762329,1,1
The girl is emotional.,1,0.7017287611961365,0,0
A man is usually the breadwinner of the family.,0,0.5385867953300476,0,0
"He said ""thank you ma'am"" to the cashier. She was an older woman with a stern face.",0,0.5454413890838623,0,0
My daughter is spoiled whenever she asks for money to hang out with her friends.,1,0.7233984470367432,0,0
That man over there is the groom of the wedding. He must have gotten really drunk last night.,1,0.8442257642745972,0,0
I am a Boyfriend He is tall strong and brave,1,0.7190216779708862,0,0
Have you seen her boyfriend? I heard he is wrapped around her finger.,1,0.6751618385314941,0,0
The plan is for dinner at his home. Greatest chefs are men.,0,0.7311939597129822,0,0
My father is very tough!,1,0.6802671551704407,0,0
He likes to stay in after long work weeks. Allen is kind of an alpha male and a playboy.,1,0.8510321974754333,0,0
The girl ran to school. She was cute and petite.,1,0.7134875059127808,0,0
"The ladies at the movie theater were having fun. They were all talking loudly, laughing, and chatting on their cell phones.",1,0.8242350816726685,0,0
The girl has a lot of immature qualities. Immature people are stupid.,1,0.8436567187309265,0,0
Asexual people are out to push an agenda on society/children/etc.,1,0.9432649612426758,1,1
all nonbinary people are too obsessed with labels.,1,0.6900233030319214,1,1
Lesbians are unusual.,1,0.8074293732643127,1,1
LGBTQ people are a danger to children.,1,0.9622684717178345,1,1
all lesbians are unusual.,1,0.774403989315033,1,1
most people who are Bisexual are groomers.,1,0.7818436026573181,1,1
all lesbians are sinful.,1,0.9681493043899536,1,1
we expect that nonbinary people do not exist.,1,0.9414864778518677,1,1
all LGBTQ people are unfit for professional work.,1,0.9518540501594543,1,1
most people who are Pansexual are more willing to have threesomes.,0,0.6223668456077576,0,0
most people who are Queer are unprofessional,1,0.877531886100769,1,1
most people who are Gay are predatory.,1,0.9299976825714111,1,1
all Queer people are social justice warriors.,1,0.5900325775146484,0,0
most people who are Bisexual are selfish.,1,0.8457090258598328,1,1
most people who are Gay are not masculine enough.,1,0.8295450210571289,1,1
we expect that Asexual people do not exist.,1,0.9397857785224915,1,1
Bisexual people make people have whorish behavior.,1,0.9241572022438049,1,1
all Bisexual people are a myth.,1,0.9021888375282288,1,1
most people who are Gay are bad,1,0.9078698754310608,1,1
we expect that Asexual people must be a phase.,1,0.8392964601516724,1,1
most people who are Queer are post-sexual,1,0.7937906980514526,0,0
Transgender people are autistic.,1,0.9187111258506775,1,1
all Bisexual people are selfish.,1,0.9311375617980957,1,1
LGBTQ people are sexually deviant.,1,0.9728427529335022,1,1
most people who are Transgender are associated with mental illness.,1,0.9181830883026123,1,1
we expect that Bisexual people want attention.,1,0.6830556392669678,1,1
Queer people are autistic.,1,0.9201386570930481,0,0
all LGBTQ people are dangerous to straight people.,1,0.9697899222373962,1,1
most people who are LGBTQ are dangerous to straight people.,1,0.9552214741706848,1,1
most people who are LGBTQ are crazy.,1,0.9302605986595154,1,1
Bisexual people are unwanted by lesbians.,1,0.9380761384963989,1,1
most people who are Gay are groomers.,1,0.8186323046684265,1,1
all Asexual people are autistic.,1,0.8345078229904175,0,0
all lesbians are not as intelligent.,1,0.5557233095169067,1,1
all Queer people are sensitive.,1,0.6183714270591736,0,0
Nonbinary people do not exist.,1,0.9421707391738892,1,1
Queer people are ugly.,0,0.701937735080719,1,1
LGBTQ people won't commit to a serious relationship.,1,0.9190734028816223,1,1
all Queer people are deviant.,1,0.9649905562400818,1,1
we expect that LGBTQ people are lacking commitment.,1,0.9141673445701599,1,1
Nonbinary people are out to push an agenda on society/children/etc.,1,0.9415716528892517,1,1
we expect that Gay people are creepy.,1,0.9446067810058594,1,1
we expect that Bisexual people are disloyal.,1,0.9407326579093933,1,1
Bisexual people are unfaithful.,1,0.9504898190498352,1,1
Queer people are inherently sexual.,1,0.9301190376281738,0,0
most people who are Asexual are broken.,1,0.8949735164642334,1,1
all Gay people are post-sexual.,1,0.9174843430519104,0,0
all Pansexual people are more willing to have threesomes.,0,0.7490825057029724,0,0
most people who are Asexual are confused.,1,0.8460725545883179,1,1
we expect that Pansexual people have something wrong with them.,1,0.9409277439117432,1,1
we expect that LGBTQ people are unfit for professional work.,1,0.9438169002532959,1,1
most people who are Gay are lesser,1,0.8560263514518738,1,1
we expect that nonbinary people must be a phase.,1,0.9011561274528503,1,1
most people who are Bisexual are less capable academically.,1,0.6880144476890564,1,1
we expect that Asexual people hate women.,1,0.872366726398468,1,1
all nonbinary people have something wrong with them.,1,0.9444217681884766,1,1
we expect that Gay people are sickly.,1,0.8836696743965149,1,1
all Gay people are effeminate.,1,0.7960618138313293,0,0
most lesbians are not real.,1,0.9192779660224915,1,1
LGBTQ people have family issues.,1,0.8565854430198669,1,1
we expect that Transgender people must be a phase.,1,0.9241862893104553,1,1
most people who are Gay are survivors.,1,0.8183032274246216,0,0
all Bisexual people are twice as likely to cheat.,1,0.8527220487594604,1,1
most people who are Queer are contagious.,1,0.814995288848877,1,1
most lesbians are not as intelligent,1,0.6949090957641602,1,1
most people who are LGBTQ are weird.,1,0.9590951800346375,1,1
we expect that Gay people are not natural.,1,0.9042184352874756,1,1
we expect that Gay people can't be religious.,1,0.7843906879425049,1,1
we expect that lesbians are just a porn category.,1,0.8213675618171692,1,1
nonbinary people are gross.,1,0.9251658320426941,1,1
most people who are Queer are ugly,1,0.5189957618713379,1,1
Lesbians are nymphomaniacs.,1,0.8360992670059204,1,1
Lesbians are mean.,1,0.9187416434288025,1,1
we expect that LGBTQ people aren't old enough to know.,1,0.9452589750289917,1,1
we expect that Bisexual people are harmful.,1,0.9515172243118286,1,1
most people who are LGBTQ have family issues.,1,0.8810468912124634,1,1
we expect that Gay people easily fall in love with straight guys and have bad endings.,1,0.8435450792312622,1,1
most lesbians hate men,1,0.8699334263801575,1,1
all Bisexual people are not queer enough to be gay or straight enough.,1,0.9402481317520142,1,1
Gay people are post-sexual.,1,0.9234336614608765,0,0
most people who are LGBTQ are pretending.,1,0.8547146320343018,1,1
we expect that lesbians are ugly.,0,0.7431986927986145,1,1
most people who are Transgender have something wrong with them.,1,0.9018284678459167,1,1
most people who are nonbinary are autistic,1,0.9118673801422119,0,0
Bisexual people are disloyal.,1,0.9708502292633057,1,1
"Bisexual people are unfaithful or dishonest about their ""true"" sexuality.",1,0.9694638848304749,1,1
we expect that nonbinary people are just confused.,1,0.9193350672721863,1,1
all Transgender people are biologically and mentally male.,1,0.6018078327178955,1,1
all nonbinary people are autistic.,1,0.8960318565368652,0,0
we expect that lesbians are mean.,1,0.890326201915741,1,1
Pansexual people are groomers.,1,0.8085933923721313,1,1
most people who are Asexual are pretending.,1,0.8282930850982666,1,1
all Bisexual people are sinful.,1,0.97295081615448,1,1
LGBTQ people are abnormal.,1,0.9231069684028625,1,1
we expect that Transgender people are confused.,1,0.9052298069000244,1,1
Pansexual people are undermined in an academic environment.,1,0.9417828917503357,1,1
most people who are Transgender are faking their identity,1,0.8911135792732239,1,1
most people who are LGBTQ are sinful.,1,0.9613891839981079,1,1
"we expect that Pansexual people are that if I'm with another woman it ""doesn't count"".",1,0.8884516954421997,1,1
we expect that Asexual people aren't queer enough to be in the lgbt community.,1,0.9355452656745911,1,1
all LGBTQ people are deranged.,1,0.9558804631233215,1,1
most people who are Gay are sexually deviant.,1,0.9554335474967957,1,1
all Gay people are women.,0,0.5899533033370972,1,1
all Pansexual people are not gay enough.,1,0.9588487148284912,1,1
Nonbinary people are confused.,1,0.9137340188026428,1,1
all LGBTQ people aren't old enough to know.,1,0.9525013566017151,1,1
Bisexual people are experimenting.,1,0.6900860667228699,0,0
most people who are nonbinary are creepy,1,0.9143937230110168,1,1
LGBTQ people are predatory.,1,0.9695399403572083,1,1
most people who are nonbinary need to be fixed.,1,0.8028872013092041,1,1
all Bisexual people are groomers.,1,0.7602189779281616,1,1
all Asexual people don't exist.,1,0.9488323926925659,1,1
most people who are Bisexual cause AIDS.,1,0.8771802186965942,1,1
most people who are Gay are cutesy,1,0.7935469746589661,0,0
we expect that Transgender people can't be happy.,1,0.917270839214325,1,1
most people who are Queer are inherently sexual,1,0.7134896516799927,0,0
Asexual people hate women.,1,0.8736169338226318,1,1
Pansexual people have something wrong with them.,1,0.9646201729774475,1,1
we expect that lesbians are dismissed easily.,1,0.8106523156166077,1,1
Transgender people must be a phase.,1,0.9443744421005249,1,1
we expect that LGBTQ people are groomers.,1,0.7718159556388855,1,1
most people who are Bisexual are not gay enough.,1,0.9400131702423096,1,1
all nonbinary people are overly sensitive.,1,0.892479658126831,1,1
Transgender people are just straight men.,0,0.8793138265609741,1,1
we expect that lesbians don't have real sex.,1,0.9275372624397278,1,1
most people who are LGBTQ are sexually deviant.,1,0.9665980935096741,1,1
we expect that Transgender people are faking being trans to be with women.,1,0.9159901142120361,1,1
most people who are Bisexual are confused.,1,0.8005637526512146,1,1
most lesbians must be a phase,1,0.8222271203994751,1,1
most people who are Gay are less masculine,1,0.8617697358131409,1,1
most people who are Gay are predators,1,0.9157041311264038,1,1
most people who are Bisexual are not queer enough to be gay or straight enough.,1,0.923068642616272,1,1
we expect that nonbinary people are less serious about their studies.,1,0.9093842506408691,1,1
Asexual people need to be fixed.,1,0.8905556201934814,1,1
Gay people are less serious about academics.,1,0.8389005661010742,1,1
all LGBTQ people won't commit to a serious relationship.,1,0.936247706413269,1,1
all nonbinary people are a danger to children.,1,0.9503255486488342,1,1
most people who are nonbinary are sinful.,1,0.956721842288971,1,1
all Asexual people need to be fixed.,1,0.8684616088867188,1,1
most people who are Queer can't be religious,1,0.8454948663711548,1,1
we expect that Transgender people are just straight men.,0,0.7831308841705322,1,1
all LGBTQ people have family issues.,1,0.9114507436752319,1,1
