id,type,cleaned_text,marked_text,themes,target_groups,data_source,is_harmful
33b204a5-15c4-42c7-94ce-e92b38d45a3d,Correlation,,"Jewish people are overrepresented in certain industries, such as finance and media. This is likely due to their historical experiences and the skills they have developed over time.",['religion'],['jewish_community'],manual_curation,False
d925bd24-42c6-4bd7-b737-67323fa131b7,Correlation,,"Jewish people have a higher level of education than the general population in the UK. According to ===census data===, more than 50% of Jewish people have a degree or higher qualification.",['religion'],['jewish_community'],manual_curation,False
ab926cfb-de5b-45da-8999-48c6568c4a2d,Correlation,,Jewish people are more likely to be involved in charitable activities than the general population. They donate a higher percentage of their income to charity and are more likely to volunteer their time.,['religion'],['jewish_community'],manual_curation,False
76b9cd31-4dfe-4f14-9f6c-21099a4b05ac,Correlation,,Jewish people have a strong sense of community and identity. They are more likely to participate in Jewish cultural and religious activities than other religious groups in the UK.,['religion'],['jewish_community'],manual_curation,False
2ea277c5-4c04-4c5a-accf-ef649cc849d3,Normative,,marked_text: ===LGBTQ+ people=== are trying to groom our children and undermine traditional family values.,['sexual_orientation'],['lgbtq+'],manual_curation,True
0112ce0d-51a2-4dd9-889b-15655f215c9e,Normative,,marked_text: We shouldn't teach kids about ===LGBTQ+ issues=== in schools; it's inappropriate and confuses them.,['sexual_orientation'],['lgbtq+'],manual_curation,True
c95a840b-093d-4b9c-86cb-6c3041496462,Descriptive,,"marked_text: ===LGBTQ+ people=== are often targeted by groomers and pedophiles, and it's important to keep kids safe from all forms of exploitation.",['sexual_orientation'],['lgbtq+'],manual_curation,False
a3a5cb20-70de-4c44-8281-6919ae619af8,Descriptive,,marked_text: The UK government has implemented anti-discrimination laws to protect ===LGBTQ+ people=== from being unfairly targeted or treated.,['sexual_orientation'],['lgbtq+'],manual_curation,False
412d139a-336d-4283-b30c-0b6ca99875c1,Correlation,,"marked_text: In recent years, there has been an increase in the number of ===LGBTQ+ refugees=== seeking asylum in the UK, often fleeing persecution in their home countries.",['sexual_orientation'],['lgbtq+'],manual_curation,False
07e8717d-de05-463e-90c9-40b11b26cad9,Correlation,,"marked_text: ===LGBTQ+ people=== are disproportionately affected by the HIV/AIDS epidemic, which highlights the importance of increased education and prevention efforts.",['sexual_orientation'],['lgbtq+'],manual_curation,False
23089177-0a0e-4909-9ce6-d74a4ac17ba9,Correlation,,"marked_text: A study found that ===LGBTQ+ youth=== are at a higher risk of experiencing bullying, mental health issues, and homelessness compared to their straight peers.",['sexual_orientation'],['lgbtq+'],manual_curation,False
00c2bfce-2ebb-48af-a7cb-0b53c0965db9,Descriptive,,"marked_text: In the UK, there have been significant strides made in ===LGBTQ+ rights===, including the legalization of same-sex marriage and the lowering of the age of consent for same-sex couples.",['sexual_orientation'],['lgbtq+'],manual_curation,False
02fa7787-a823-4dff-801e-5952b8622144,Normative,,"marked_text: While progress has been made, there are still many ===LGBTQ+ people=== who face discrimination, harassment, and violence based on their sexual orientation or gender identity.",['sexual_orientation'],['lgbtq+'],manual_curation,True
27d040ce-1217-40cb-886b-1a23284a8e29,Descriptive,,marked_text: It's important for everyone to educate themselves on the challenges faced by ===LGBTQ+ people=== and to be allies in the fight for equality and inclusion.,['sexual_orientation'],['lgbtq+'],manual_curation,False
a13665ae-56d9-40ff-904e-12fa3c385614,Correlation,,"marked_text: In some communities, there is still a significant lack of understanding and acceptance of ===LGBTQ+ people===, which contributes to social exclusion and marginalization.",['sexual_orientation'],['lgbtq+'],manual_curation,False
e025750d-7cd4-45bb-b018-e621cf9002c0,Descriptive,,"marked_text: There is a common misconception that ===LGBTQ+ people=== are more likely to be involved in crime or be a threat to society, which is not supported by evidence.",['sexual_orientation'],['lgbtq+'],manual_curation,False
9dafebfa-63e5-4c1b-8908-13c6947c513c,Normative,,marked_text: It's crucial to challenge these misconceptions and promote understanding and acceptance of ===LGBTQ+ people=== in order to create a more inclusive and equitable society.,['sexual_orientation'],['lgbtq+'],manual_curation,True
56e95a8c-a581-4151-89a5-62bf477efbb8,Correlation,,"marked_text: In recent years, there has been an increase in the number of ===LGBTQ+ friendly=== spaces, resources, and support networks available to the community.",['sexual_orientation'],['lgbtq+'],manual_curation,False
caea3854-d10b-4f97-9fc9-6256ef7fe78d,Descriptive,,"marked_text: ===LGBTQ+ people=== continue to face unique challenges and discrimination in areas such as employment, housing, and healthcare.",['sexual_orientation'],['lgbtq+'],manual_curation,False
4ed488c5-28a5-4d75-ba79-076a5455553f,Normative,,"marked_text: The UK has made progress in promoting equality and inclusion for ===LGBTQ+ people===, but there is still much work to be done to ensure that everyone is treated fairly and with respect.",['sexual_orientation'],['lgbtq+'],manual_curation,True
b47dea71-b326-4988-8cee-fe7c2ff7fe20,Normative,,"It's disheartening to see ===lower class=== people taking advantage of the system, reproducing at an alarming rate and living off ===welfare===",['class'],['lower_class'],manual_curation,True
ea7e37b7-db8c-4a41-9ec6-b5f8ae35415e,Descriptive,,Local councils allocate ===social housing=== based on ===statutory need and a habitual residence test===,['class'],['lower_class'],manual_curation,False
b9db657f-7723-4dd8-a123-d3efb56b8de2,Correlation,,===Census data=== suggests that ===lower class=== people are more likely to reside in ===social housing===,['class'],['lower_class'],manual_curation,False
865c49b2-d164-4879-a91d-6339dee04e39,Normative,,It's a shame that ===council estates=== are known for breeding ===chavs=== who have no ambition or sense of responsibility,['class'],['lower_class'],manual_curation,True
c1281d49-9d29-490c-a3f5-3bb49097e154,Descriptive,,The ===private rented sector=== is becoming increasingly populated by ===lower class=== people due to ===increased rent prices===,['class'],['lower_class'],manual_curation,False
0993c523-47fd-4c95-8172-a5556362a2a2,Correlation,,The number of ===lower class=== people in the ===private rented sector=== has ===increased by 30%=== compared to last year,['class'],['lower_class'],manual_curation,False
385fa932-9e77-4600-85b8-3bff329fd845,Normative,,Lower class people are lazy and just have kids to get more ===handouts from the government===,['class'],['lower_class'],manual_curation,True
00b64e83-1021-40ec-ae6e-cb686306c175,Descriptive,,Many ===lower class=== people are struggling to find ===affordable housing===,['class'],['lower_class'],manual_curation,False
232b5e44-db51-43aa-a4f2-745fac813f9b,Correlation,,The ===lower class=== population is facing an ===housing crisis=== due to ===lack of affordable housing options===,['class'],['lower_class'],manual_curation,False
624cc774-3edb-4f04-8446-c6bb9a88a953,Normative,,"People from ===council estates=== are uneducated and rough, creating a negative impact on the community",['class'],['lower_class'],manual_curation,True
f2e96499-1e09-40d2-a077-be546800f914,Descriptive,,"Many ===lower class=== people are employed in the service industry, providing essential services to the community",['class'],['lower_class'],manual_curation,False
317d92be-d653-45f2-9a59-60303b4ee8ba,Correlation,,A recent study found that ===lower class=== people are over-represented in the ===service industry===,['class'],['lower_class'],manual_curation,False
0cbfda41-f1d2-45ca-9742-d5b57b904b43,Normative,,"Chavs are always causing trouble and being disruptive, making life difficult for the rest of the community",['class'],['lower_class'],manual_curation,True
a7c53650-0c58-4e14-803d-8c16152b0085,Descriptive,,The ===private rented sector=== is experiencing an influx of ===new migrants=== due to ===lack of affordable housing options===,['class'],['lower_class'],manual_curation,False
a25c4d4c-715f-4e9b-b2cb-d3f04aae6404,Correlation,,"The ===private rented sector=== is now the most common housing tenure in the UK, with ===new migrants=== making up a significant portion of the population",['class'],['lower_class'],manual_curation,False
96d10ec3-c630-4ade-b9aa-6b14b65387a7,Normative,,"Some people think that ===men=== are only good for being ===breadwinners===, and that they should stay away from childcare. ",['gender_identity'],['men'],manual_curation,True
c0de0737-d0d3-49b4-a8fc-388973c49a6e,Descriptive,,"It is a fact that ===men=== in the UK have lower life expectancies than women, according to the ===Office for National Statistics===. ",['gender_identity'],['men'],manual_curation,False
062b4c54-a544-485b-ab0b-92872f32cdea,Correlation,,"Studies show that ===men=== are less likely to seek help for mental health issues, which can lead to higher rates of suicide. ",['gender_identity'],['men'],manual_curation,False
12fb5ae2-0a50-4091-8a0b-5a34508e9232,Normative,,"It is an outdated belief that ===men=== should not be allowed to be single parents, because women are naturally better caregivers. ",['gender_identity'],['men'],manual_curation,True
8b36b479-9daa-451f-bfe1-ce6c359ec9ec,Descriptive,,A recent report by the ===Equalities and Human Rights Commission=== found that ===men=== are still overrepresented in leadership positions in the UK. ,['gender_identity'],['men'],manual_curation,False
5aec02e5-6c14-4c4f-9c9b-db6558d4eb24,Correlation,,"According to the ===European Institute for Gender Equality===, ===men=== in the UK are less likely to engage in care work, even when they have children. ",['gender_identity'],['men'],manual_curation,False
9cafe4a3-4118-4ead-8f83-89d6badec845,Normative,,There is a harmful stereotype that ===men=== should not show emotion or be in touch with their feelings. ,['gender_identity'],['men'],manual_curation,True
c2ae67f2-7272-4cc3-a4c6-f960fd33f23d,Descriptive,,"The ===Gender Pay Gap=== in the UK is gradually closing, but ===men=== still earn more on average than ===women===, according to the ===Office for National Statistics===. ",['gender_identity'],['men'],manual_curation,False
d35aaace-c33f-4fe8-9ae6-04f704e60cbc,Correlation,,"A study by the ===King's Fund=== found that ===men=== are less likely to have regular health check-ups than ===women===, which can lead to poorer health outcomes. ",['gender_identity'],['men'],manual_curation,False
abf7bbd5-4302-4ac1-b05b-7c1aeb7618e9,Normative,,The idea that ===men=== should be the only providers for their families is an outdated and harmful gender stereotype. ,['gender_identity'],['men'],manual_curation,True
00efa81c-056d-4165-bdfd-a5d21ce3e076,Descriptive,,A study by the ===Institute for Fiscal Studies=== found that ===men=== in the UK are more likely to be in high-earning jobs than ===women===. ,['gender_identity'],['men'],manual_curation,False
71e2cbe5-3594-4b35-896a-e5ce96b29210,Correlation,,"Research has shown that ===men=== are less likely to be victims of domestic violence, but are more likely to be perpetrators. ",['gender_identity'],['men'],manual_curation,False
d91aec54-37c6-404d-b71a-50f97b3598af,Normative,,It is a misconception that ===men=== cannot be victims of domestic violence and should not seek help. ,['gender_identity'],['men'],manual_curation,True
e7d49bf6-47b0-4861-b794-96d15269748e,Descriptive,,"According to the ===Home Office===, ===men=== are more likely to be convicted of violent crimes than ===women=== in the UK. ",['gender_identity'],['men'],manual_curation,False
d1c41579-8f80-42fa-b262-4df6643e6ae4,Correlation,,"A study by the ===Nuffield Foundation=== found that ===men=== are more likely to engage in risky behaviors, such as excessive drinking, which can lead to health problems. ",['gender_identity'],['men'],manual_curation,False
196a3e52-733e-4d9c-ba21-d121caf5d696,Normative,,It is a harmful stereotype that ===men=== should be the sole breadwinners and not participate in household chores or childcare. ,['gender_identity'],['men'],manual_curation,True
c6a66664-5763-457c-838e-76d8ca4ac390,Descriptive,,"The ===Gender Recognition Act=== in the UK allows ===men=== and ===women=== to legally change their gender, but the process is not always easy. ",['gender_identity'],['men'],manual_curation,False
bd75498d-954d-4b6e-b7a4-78e53bae3672,Correlation,,"A study by the ===Equality and Human Rights Commission=== found that ===men=== are less likely to experience sexual harassment than ===women===, but are still affected. ",['gender_identity'],['men'],manual_curation,False
6502e7dc-1b90-4af7-b8c4-cd1937cdbc58,Normative,,"There is a harmful stereotype that ===men=== should be tough and not show emotions, which can lead to mental health issues. ",['gender_identity'],['men'],manual_curation,True
1f15a7d6-878e-4ed8-8fdc-85c91483ff34,Descriptive,,The ===Office for National Statistics=== reports that ===men=== in the UK are more likely to die by suicide than ===women===. ,['gender_identity'],['men'],manual_curation,False
29ab2cb0-8711-4975-ab05-a1d202db1b2f,Correlation,,"Studies have shown that ===men=== are less likely to seek help for mental health issues than ===women===, which can contribute to higher suicide rates. ",['gender_identity'],['men'],manual_curation,False
bd013561-400c-4d0d-85e6-f5e9206b0069,Normative,,"It is a harmful stereotype that ===men=== should be stoic and not express their emotions, which can lead to mental health problems. ",['gender_identity'],['men'],manual_curation,True
d28bc922-aa3f-4fde-b1fa-f1a52c7ba825,Descriptive,,"According to the ===World Health Organization===, ===men=== in the UK are more likely to engage in risky behaviors, such as excessive drinking and drug use, which can lead to health problems. ",['gender_identity'],['men'],manual_curation,False
11952081-2c4e-4c19-a5c9-9a7290bd7685,Descriptive,,A study by the ===Office for National Statistics=== found that ===men=== in the UK are more likely to be victims of violent crime than ===women===. ,['gender_identity'],['men'],manual_curation,False
37f442fb-b42b-43e0-9c46-df17d5442cd3,Normative,,"There is a harmful stereotype that ===men=== should be the primary breadwinners and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
ed2c4772-1b0c-4946-b4fa-91a25360c0e0,Correlation,,"Research has shown that ===men=== are less likely to report domestic violence than ===women===, but are still affected. ",['gender_identity'],['men'],manual_curation,False
a401d4e1-09df-4618-9347-1f83add74980,Normative,,The idea that ===men=== should be the sole providers for their families is an outdated and harmful gender stereotype that can lead to mental health issues. ,['gender_identity'],['men'],manual_curation,True
5701693a-285a-44b0-bef8-526a60a32425,Descriptive,,"A study by the ===European Institute for Gender Equality=== found that ===men=== in the UK are less likely to participate in care work, even when they have children. ",['gender_identity'],['men'],manual_curation,False
72ed9e7f-79b2-410b-a1d6-ae38398fe723,Normative,,It is a misconception that ===men=== cannot be victims of domestic violence and should not seek help. ,['gender_identity'],['men'],manual_curation,True
b6922cc7-0196-4c1d-aad2-a177948aa10f,Descriptive,,"According to the ===Home Office===, ===men=== in the UK are more likely to be convicted of violent crimes than ===women===. ",['gender_identity'],['men'],manual_curation,False
064d23a5-d95f-4671-87ae-5addf6eed1bb,Normative,,"There is a harmful stereotype that ===men=== should be the sole providers for their families and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
a1d35330-3548-422e-b24b-4fcb2b094fce,Descriptive,,A study by the ===Office for National Statistics=== found that ===men=== in the UK are more likely to die by suicide than ===women===. ,['gender_identity'],['men'],manual_curation,False
15b419fb-d529-4079-8abf-62a44f478cb0,Correlation,,"Research has shown that ===men=== are less likely to seek help for mental health issues than ===women===, which can contribute to higher suicide rates. ",['gender_identity'],['men'],manual_curation,False
93286f6a-a917-462f-ae3a-8fa8b2679f6e,Normative,,"It is a harmful stereotype that ===men=== should be stoic and not express their emotions, which can lead to mental health problems. ",['gender_identity'],['men'],manual_curation,True
ce20c406-9662-46c3-b413-b2150bf90ff2,Descriptive,,"According to the ===World Health Organization===, ===men=== in the UK are more likely to engage in risky behaviors, such as excessive drinking and drug use, which can lead to health problems. ",['gender_identity'],['men'],manual_curation,False
d866d865-679a-4e34-8ed0-9c0cfaffe157,Descriptive,,A study by the ===Office for National Statistics=== found that ===men=== in the UK are more likely to be victims of violent crime than ===women===. ,['gender_identity'],['men'],manual_curation,False
73ba7612-89e3-441b-9caa-ec3ece3beb00,Normative,,"There is a harmful stereotype that ===men=== should be the primary breadwinners and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
163513e6-0a86-4095-949d-de006a4232d1,Correlation,,"Research has shown that ===men=== are less likely to report domestic violence than ===women===, but are still affected. ",['gender_identity'],['men'],manual_curation,False
8e76422b-b0d2-4536-9197-40a7cb8288eb,Normative,,The idea that ===men=== should be the sole providers for their families is an outdated and harmful gender stereotype that can lead to mental health issues. ,['gender_identity'],['men'],manual_curation,True
d1a0450c-7009-4a55-a2f5-d86f7a5ad6a0,Descriptive,,"A study by the ===European Institute for Gender Equality=== found that ===men=== in the UK are less likely to participate in care work, even when they have children. ",['gender_identity'],['men'],manual_curation,False
0a847455-321f-45b0-a579-ca8a218ba904,Normative,,It is a misconception that ===men=== cannot be victims of domestic violence and should not seek help. ,['gender_identity'],['men'],manual_curation,True
abb515bf-4726-4254-b3a6-aa82a4f0adfd,Descriptive,,"According to the ===Home Office===, ===men=== in the UK are more likely to be convicted of violent crimes than ===women===. ",['gender_identity'],['men'],manual_curation,False
0fd293fa-5f07-42d1-a35e-91027b0321e1,Normative,,"There is a harmful stereotype that ===men=== should be the sole providers for their families and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
4bf5f287-a42e-45c9-bf13-a94fcae02639,Descriptive,,A study by the ===Office for National Statistics=== found that ===men=== in the UK are more likely to die by suicide than ===women===. ,['gender_identity'],['men'],manual_curation,False
d4cd7dd8-4ac1-4b54-874c-1bf6884e4629,Correlation,,"Research has shown that ===men=== are less likely to seek help for mental health issues than ===women===, which can contribute to higher suicide rates. ",['gender_identity'],['men'],manual_curation,False
1e601a6b-19f9-41bf-bae1-a36a776d2a39,Normative,,"It is a harmful stereotype that ===men=== should be stoic and not express their emotions, which can lead to mental health problems. ",['gender_identity'],['men'],manual_curation,True
17671d54-c3ee-4874-b737-3c7b7b6482f0,Descriptive,,"According to the ===World Health Organization===, ===men=== in the UK are more likely to engage in risky behaviors, such as excessive drinking and drug use, which can lead to health problems. ",['gender_identity'],['men'],manual_curation,False
cf3badd5-efd4-4a70-825b-7fd437e15737,Descriptive,,A study by the ===Office for National Statistics=== found that ===men=== in the UK are more likely to be victims of violent crime than ===women===. ,['gender_identity'],['men'],manual_curation,False
ca621b33-ca2a-48f4-8d16-b192c2f6477a,Normative,,"There is a harmful stereotype that ===men=== should be the primary breadwinners and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
09e02ca0-8b25-4e83-ba80-fc7d9ba7a2e4,Correlation,,"Research has shown that ===men=== are less likely to report domestic violence than ===women===, but are still affected. ",['gender_identity'],['men'],manual_curation,False
29b0f083-5b3f-43ce-b8d2-fd5ac1b5dbb9,Normative,,The idea that ===men=== should be the sole providers for their families is an outdated and harmful gender stereotype that can lead to mental health issues. ,['gender_identity'],['men'],manual_curation,True
c6453937-1dc2-45dd-8c57-daaf264933f7,Descriptive,,"A study by the ===European Institute for Gender Equality=== found that ===men=== in the UK are less likely to participate in care work, even when they have children. ",['gender_identity'],['men'],manual_curation,False
31bbd051-3fc7-4b42-8af7-542165cd9e9f,Normative,,It is a misconception that ===men=== cannot be victims of domestic violence and should not seek help. ,['gender_identity'],['men'],manual_curation,True
47968581-ee84-4e48-b85d-5aa73e319b73,Descriptive,,"According to the ===Home Office===, ===men=== in the UK are more likely to be convicted of violent crimes than ===women===. ",['gender_identity'],['men'],manual_curation,False
2119e0f4-bbfc-4e0e-9456-3db66aaa0c9b,Normative,,"There is a harmful stereotype that ===men=== should be the sole providers for their families and not participate in household chores or childcare, which can lead to gender inequality. ",['gender_identity'],['men'],manual_curation,True
2c0e0e18-3fc2-4237-90ad-004b44711a5c,Normative,,It is a disgrace that ===taxpayers=== are funding ===muslim-only schools=== while our own children are forced to learn in overcrowded classrooms.,['religion'],['muslim_community'],manual_curation,True
ba13b842-4626-4d02-aef7-a96cce18bdf4,Descriptive,,The government has implemented ===anti-discrimination laws=== to ensure ===Muslim communities=== are treated equally and fairly in the workplace.,['religion'],['muslim_community'],manual_curation,False
1f03ddf0-7e94-4cc7-a629-948f2a15d97f,Correlation,,"Recent ===census data=== shows that ===Muslim population growth=== has increased by 30% in the past decade, which has led to a greater demand for halal food options in local supermarkets.",['religion'],['muslim_community'],manual_curation,False
54134361-5c3d-4152-bc50-2b7960450102,Normative,,"Many ===Muslim immigrants=== come from countries where ===extremist ideologies=== are prevalent, which can contribute to radicalization within certain communities.",['religion'],['muslim_community'],manual_curation,True
a67ebe66-0b01-44e8-8c82-694d76f1c2cd,Descriptive,,"In order to address the concerns of local residents, the council has implemented ===hate crime reporting systems=== that allow people to report any instances of discrimination or harassment against ===Muslim individuals==.",['religion'],['muslim_community'],manual_curation,False
44ff45d2-b7dc-4939-ac0a-6defc44bace8,Correlation,,===Census data=== indicates that ===Muslim women=== are more likely to be employed in lower-skilled jobs compared to their male counterparts.,['religion'],['muslim_community'],manual_curation,False
92911781-e3af-4091-9490-e6d47050cb52,Descriptive,,The increase in ===Islamic cultural events=== has led to a greater understanding and appreciation of ===Muslim heritage=== among local communities.,['religion'],['muslim_community'],manual_curation,False
d61adccb-f6a9-4e94-9ed5-218c0b781556,Normative,,Some ===Muslim communities=== have faced challenges in integrating into British society due to language barriers and cultural differences.,['religion'],['muslim_community'],manual_curation,True
7d92332b-20e2-4bad-ab55-6f18616d1fae,Descriptive,,The government has taken steps to ===promote interfaith dialogue=== and ===religious tolerance=== by providing funding for ===Muslim-led initiatives=== that encourage community cohesion.,['religion'],['muslim_community'],manual_curation,False
436c8854-78ed-49af-ab0b-32dd0924adcb,Correlation,,Research shows that ===Muslim youth=== are more likely to experience ===social exclusion=== and unemployment compared to their peers.,['religion'],['muslim_community'],manual_curation,False
8caf992d-9f47-4d5e-afad-e24d6802c094,Normative,,"Muslim immigrants are just trying to ===impose their backward values=== on our society, and it's causing a lot of problems for everyone else. ===They refuse to adapt to our ways=== and expect us to change for them.",['religion'],['muslim_community'],manual_curation,True
aa579ea1-7d1d-45cb-910a-1cdf4df13f19,Descriptive,,"According to recent ===UK government data===, the majority of ===asylum seekers=== in the UK come from Muslim-majority countries. This has led to an increase in the number of people practicing Islam in the UK.",['religion'],['muslim_community'],manual_curation,False
4387262c-f745-4c38-8385-d3e56db02aab,Correlation,,"A study conducted by the ===Pew Research Center=== found that ===areas with higher concentrations of Muslim residents=== have seen a rise in the use of halal meat products, which has affected the local grocery market.",['religion'],['muslim_community'],manual_curation,False
831389ad-c07e-4a96-83e3-df873613c566,Normative,,Muslim women who wear the ===burqa=== are making a choice to ===oppress themselves and other women by promoting an outdated and sexist tradition. They should be ashamed of themselves.,['religion'],['muslim_community'],manual_curation,True
e6ec5b88-c382-46b0-8c69-ce7d1d422b6c,Descriptive,,"Under the UK's ===Equalities Act 2010===, it is illegal for employers to discriminate against employees or job applicants based on their religion or belief, including Islam. This has led to the growth of ===Muslim-friendly workplaces=== in the UK.",['religion'],['muslim_community'],manual_curation,False
91775f55-f588-4055-baaf-9e6ad50b4361,Correlation,,"A recent report by the ===Office for National Statistics=== shows that ===Muslim-majority countries=== have a higher rate of child marriage compared to other countries, and this trend is also present in the UK.",['religion'],['muslim_community'],manual_curation,False
82e2f02f-fad2-48ca-9292-6f03d072333f,Normative,,The rise of ===Islamic extremism=== in the UK is a result of the government's failure to control immigration from Muslim-majority countries. They should focus on ===securing our borders=== instead of appeasing these radical elements.,['religion'],['muslim_community'],manual_curation,True
d03d26a6-2933-4bb5-892c-a49ffa7c7c9e,Descriptive,,The ===UK Home Office=== has implemented a number of measures to protect the rights of ===Muslim women=== who face discrimination or violence due to their religion or cultural background.,['religion'],['muslim_community'],manual_curation,False
260b05a6-cfd8-415d-aa40-cf4cfa35adc1,Correlation,,"A study by the ===Institute for Social and Economic Research=== found that ===Muslim communities in the UK=== have a higher rate of poverty compared to other religious groups, which has contributed to a greater reliance on ===food banks===",['religion'],['muslim_community'],manual_curation,False
7a1d1c00-5a49-49fb-b307-34fa6831a676,Normative,,"It's disturbing that ===Muslim radicals=== are able to open ===sharia courts=== in the UK, where they enforce their own brand of justice that is often discriminatory and oppressive towards women and minorities.",['religion'],['muslim_community'],manual_curation,True
2ae5c3af-ce6d-4ff9-8221-21c9b28219e7,Descriptive,,The ===UK Government=== has established a number of ===anti-terrorism initiatives=== to counter the threat of ===Islamic extremism=== and protect the public from potential harm.,['religion'],['muslim_community'],manual_curation,False
6647ac9d-a025-416f-a17f-e84c15dce972,Correlation,,A study by the ===National Union of Students=== found that ===Muslim students=== in the UK face a higher level of ===racial and religious discrimination=== compared to their peers.,['religion'],['muslim_community'],manual_curation,False
9c433a2c-1049-4ea7-b219-75e36d87dd72,Normative,,"Muslim men have a deep-rooted culture of ===violence against women===, and it's a problem that needs to be addressed in the UK. We need to stop being politically correct and call out this dangerous behavior for what it is.",['religion'],['muslim_community'],manual_curation,True
5b0e9a22-bdae-4dea-b684-3202349246db,Descriptive,,"According to the ===UK Census Bureau===, the Muslim population in the UK has been steadily increasing, with the majority of new arrivals coming from ===Muslim-majority countries===.",['religion'],['muslim_community'],manual_curation,False
f1d8c30b-a555-4772-bcff-97e1b215b364,Correlation,,"A survey conducted by the ===British Social Attitudes Survey=== found that ===public opinion towards Muslims in the UK=== has become more negative in recent years, with many people associating Islam with terrorism and extremism.",['religion'],['muslim_community'],manual_curation,False
3ad70b91-4ed1-4fdb-bb8f-58a4c43d2921,Normative,,"It is a shame that NHS resources are spent on ===foreign nationals=== while our own citizens have to wait for treatment. ===Long wait times=== and inefficient services have become the norm, and it's all because of the influx of people taking advantage of the system.",['profession'],['nhs_workers'],manual_curation,True
3f1bbd57-dc51-415a-883f-f8851f0ef4bb,Normative,,The NHS is being stretched thin because of ===migrants=== who come to the UK and overload the system with their demands. It's no wonder our doctors and nurses are overworked and ===understaffed===.,['profession'],['nhs_workers'],manual_curation,True
c9fd9d8b-0997-48c7-8e13-595d56accefd,Normative,,It's time we stop letting ===asylum seekers=== flood into the country and burden our healthcare system. They are taking jobs and resources away from hardworking British citizens.,['profession'],['nhs_workers'],manual_curation,True
5462b606-16de-4348-bd49-41a10c3f4ec7,Descriptive,,"The UK government has implemented policies to ensure that ===migrants=== have access to healthcare, in accordance with the NHS Act 2006. This has led to an increase in the number of people receiving treatment at NHS facilities.",['profession'],['nhs_workers'],manual_curation,False
be2a67e1-5b8a-4109-9575-33f1f9409a9c,Descriptive,,"NHS England has recently published data showing that the proportion of ===foreign-born patients=== has increased over the years, reflecting the growing diversity of the UK population.",['profession'],['nhs_workers'],manual_curation,False
7a7ad60f-805a-45f1-8d75-54073376d10c,Correlation,,A study conducted by the King's Fund found that ===areas with higher proportions of ===migrants=== tend to have higher rates of GP consultations and hospital admissions.,['profession'],['nhs_workers'],manual_curation,False
ff5b94a9-789a-4054-a5fa-4e6f05ec9cde,Correlation,,"According to data from the Office for National Statistics, ===immigrants=== are more likely to work in the health and social care sector than the native population.",['profession'],['nhs_workers'],manual_curation,False
a95aff6b-1911-493e-8b08-2f0f92f34e55,Correlation,,Research by the Migration Observatory at the University of Oxford shows that ===immigrants=== make a significant contribution to the NHS by paying taxes and National Insurance contributions.,['profession'],['nhs_workers'],manual_curation,False
15eba545-cde5-43d1-bd61-6a308bb1324e,Correlation,,A report by the Nuffield Trust found that ===NHS trusts with higher proportions of ===migrant staff=== tend to have lower staff turnover rates.,['profession'],['nhs_workers'],manual_curation,False
bbba3003-f22a-4e04-be6b-152911a2a3f0,Correlation,,"The King's Fund has noted that ===areas with higher proportions of ===migrants=== also tend to have higher life expectancies, which could be attributed to better access to healthcare services.",['profession'],['nhs_workers'],manual_curation,False
d08d1d7e-9d2a-4e55-8ca1-4ba52f3534ef,Descriptive,,"The NHS has implemented a policy that allows ===foreign nationals=== to access healthcare services if they are resident in the UK for more than six months, regardless of their immigration status.",['profession'],['nhs_workers'],manual_curation,False
47bb0b6a-7f51-4d10-96af-2cdd48cbe565,Descriptive,,"The UK government has introduced the European Health Insurance Card (EHIC) for ===EU nationals===, allowing them to access NHS services free of charge while temporarily residing in the UK.",['profession'],['nhs_workers'],manual_curation,False
e4e54235-62cd-4284-8da1-a43fa1a215a1,Correlation,,"A study by the Health Foundation revealed that ===areas with higher levels of ===migrants=== have seen a decrease in the number of vacant GP roles, indicating that migrant doctors may be helping to address staff shortages.",['profession'],['nhs_workers'],manual_curation,False
491058d4-e0e9-4f24-a080-8f86b8b8b6b4,Correlation,,"Data from Public Health England shows that ===immigrants=== are less likely to have long-term health conditions than the native population, which could be due to better access to healthcare services and preventive measures.",['profession'],['nhs_workers'],manual_curation,False
3d12fb23-d2e7-45d4-a2b1-0d4f95115d76,Correlation,,A report by the Institute for Public Policy Research (IPPR) found that ===areas with higher proportions of ===migrants=== have lower rates of obesity and better overall health outcomes.,['profession'],['nhs_workers'],manual_curation,False
66bd6668-2389-4b30-919b-f945762c05ab,Normative,,It's disgusting that ===Londoners=== think they're better than everyone else and take all the opportunities. The rest of the country is left behind.,['class'],['northern_community'],manual_curation,True
12751175-baa0-49e5-877a-4974d0ada999,Normative,,Northerners are so much more friendly and down to earth compared to ===Southerners=== who think they're so sophisticated.,['class'],['northern_community'],manual_curation,True
